kd_lpse,kd_agency,kd_lelang,nama_lpse,nama_agency,kd_paket,nama_paket,nama_panitia,hasil_lelang,nama_pemenang,npwp_pemenang,hps,tgl_pengumuman,nama_satker,nilai_kontrak,tanggal_kontrak,tanggal_akhir_lelang,sumber_dana,tahun_anggaran,kategori,kd_satker,pagu,kd_pemenang,kd_kabupaten,nama_kabupaten,nama_propinsi
114,5999,2679114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2766114,Mengangkat Track Existing Untuk menyesuaikan Track Baru di Km. 214+000 s.d Km.214+400 Antara Waraduwur-Cirebon Prujakan Lintas Semarang Cirebon. PAKET 18-13 TR 11 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,3219382000,P T.H a p s a k a M a s,01.392.774.4-0610,3279909000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Pekerjaan Konstruksi,304114,3288602000,142114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2689114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2776114,Supervisi Mengangkat Track Existing Untuk menyesuaikan Track Baru Paket 18-13 KTR 2 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,413760000,PT. RAMA SUMBER TEKNIK,01.146.255.3-3230,438218000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Jasa Konsultansi,304114,438329000,627114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2682114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2769114,Mengangkat Track Existing Untuk menyesuaikan Track Baru antara di Km. 216+400 s.d Km.217+400 Antara Waraduwur-Cirebon Prujakan Lintas Semarang Cirebon. PAKET 18-13 TR 14 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,3573674000,PT.MASKAR SEJAHTERA,01.778.362.2-4280,3634378000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Pekerjaan Konstruksi,304114,3642112000,29114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2677114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2764114,Mengangkat Track Existing Untuk menyesuaikan Track Baru di Km. 209+500 s.d Km.210+100 Antara Babakan-Waruduwur Lintas Semarang Cirebon. PAKET 18-13 TR 9 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,3688800000,PT. ARMAK SUMBER BAHAGIA,01.473.561.7-3240,3777429000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Pekerjaan Konstruksi,304114,3785273000,183114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2667114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2755114,Mengangkat Track Existing Untuk menyesuaikan Track Baru di Km. 164+100 s.d Km.164+800 Antara Brebes-Bulakamba Lintas Semarang Cirebon. Paket 18-13 TR 1 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,3132459000,PT.BINTANG BUANA JAYA,02.141.798.5-3220,3206701000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Pekerjaan Konstruksi,304114,3213136000,136114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2683114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2770114,Mengangkat Track Existing Untuk menyesuaikan Track Baru antara di Km. 217+400 s.d Km.218+300 Antara Waraduwur-Cirebon Prujakan Lintas Semarang Cirebon. PAKET 18-13 TR 15 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,3338857000,PT. Indria Putra Persada,02.581.383.3-5260,3431573000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Pekerjaan Konstruksi,304114,3439756000,117114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2680114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2767114,Mengangkat Track Existing Untuk menyesuaikan Track Baru di Km. 214+400 s.d Km.215+300 Antara Waraduwur-Cirebon Prujakan Lintas Semarang Cirebon. PAKET 18-13 TR 12 (Lelang Tidak Mengikat),Panitia Pengadaan Barang/Jasa Satker Peningkatan KA Lintas Utara Jawa,3271974000,PT. KARYA AGUNG MANDIRI JAYA,21.052.891.5-4260,3345971000,2012-12-25,PENINGKATAN JALAN KA LINTAS UTARA JAWA,"","",2013-04-08,APBN,2013,Pekerjaan Konstruksi,304114,3351941000,212114,14748,Jakarta Pusat (Kota),DKI Jakarta
14,579014,17099014,LPSE Provinsi Jawa Barat,Agency Kabupaten Subang,15383014,Belanja Modal Pengadaan Alat Peraga Edukasi/APE Luar,Pokja Barang Penyelenggaraan Pendidikan Anak Usia Dini Disdik 2012,815100000,CV. SAKTI BANGUN PERKASA,31.220.718.6-4390,823287000,2012-12-03,Dinas Pendidikan Kabupaten Subang,"","",2012-12-19,APBD,2012,Pengadaan Barang,880014,840000000,13369014,14765,Bandung (Kota),Jawa Barat
16,498016,5281016,LPSE Provinsi Sumatera Barat,Pemprov Sumatera Barat,4772016,Supervisi Pengamanan Pantai Air Bangih – Sasak Maligi Kabupaten Pasaman Barat,Panitia Pengadaan JAsa Konsultan ,197092000,CV.SILO UTAMA,02.878.703.4-2010,200000000,2012-12-17,Dinas Pengelolaan Sumber Daya Air,"","",2013-03-07,APBD,0,Jasa Konsultansi,89016,200000000,4090016,14686,Sawahlunto/Sijunjung (Kab.),Sumatera Barat
16,498016,5282016,LPSE Provinsi Sumatera Barat,Pemprov Sumatera Barat,4773016,Supervisi Pembangunan Checkdam Batang Gasan Kabupaten Padang Pariaman,Panitia Pengadaan JAsa Konsultan ,188960000,CV.PARADES KARYA Consultant,01.622.808.2-2010,200000000,2012-12-17,Dinas Pengelolaan Sumber Daya Air,"","",2013-03-07,APBD,0,Jasa Konsultansi,89016,200000000,2614016,14686,Sawahlunto/Sijunjung (Kab.),Sumatera Barat
16,498016,5272016,LPSE Provinsi Sumatera Barat,Pemprov Sumatera Barat,4763016,Supervisi Pembangunan Irigasi Simarasok Kabupaten Agam,Panitia Pengadaan JAsa Konsultan ,178814000,CV. BIMIGIDE Consulting Engineers,01.623.251.4-2010,200000000,2012-12-17,Dinas Pengelolaan Sumber Daya Air,"","",2013-03-07,APBD,0,Jasa Konsultansi,89016,200000000,2520016,14686,Sawahlunto/Sijunjung (Kab.),Sumatera Barat
16,498016,5279016,LPSE Provinsi Sumatera Barat,Pemprov Sumatera Barat,4770016,Supervisi Normalisasi Dan Perkuatan Tebing Batang Naras Kabupaten Padang Pariaman,Panitia Pengadaan JAsa Konsultan ,175958000,CV. Airs Consulting Engineering,01.482.158.1-2010,200000000,2012-12-17,Dinas Pengelolaan Sumber Daya Air,"","",2013-03-07,APBD,2013,Jasa Konsultansi,89016,200000000,2091016,14686,Sawahlunto/Sijunjung (Kab.),Sumatera Barat
14,561014,17108014,LPSE Provinsi Jawa Barat,Agency Universitas Padjadjaran,15405014,"Pengadaan Jasa Layanan Akses Dedicated Internet, Komunikasi Data Wan dan Solusi Jaringan Tahun Anggaran 2013","Panitia Pengadaan Jasa Layanan Akses Dedicated Internet, TA 2013",6662116945,"PT Telekomunikasi Indonesia, Tbk.",010.013.1-0930,7420410415,2012-12-05,ULP UNPAD,"","",2013-01-17,DIPA,0,Jasa Lainnya,257014,7500000000,2083014,14765,Bandung (Kota),Jawa Barat
14,628014,17101014,LPSE Provinsi Jawa Barat,Agency Universitas Pendidikan Indonesia,15379014,Penyedia Jasa Peningkatan Kapasitas Information and Communication Technology (ICT) Melalui Peningkatan Kapasitas Bandwidth Internet untuk keperluan UPI Tahun Anggaran 2013,PANITIA PEMILIHAN PENYEDIA BARANG/JASA LAINNYA UNIVERSITAS PENDIDIKAN INDONESIA,2950754400,"PT Telekomunikasi Indonesia, Tbk.",010.013.1-0930,3000000000,2012-12-04,UNIVERSITAS PENDIDIKAN INDONESIA,"","",2013-01-02,APBN,0,Jasa Lainnya,544014,3000000000,2083014,14765,Bandung (Kota),Jawa Barat
11,732011,7346011,LPSE Kementerian Keuangan,Mahkamah Agung,6707011,Sewa Bandwidth Internet Mahkamah Agung RI Tahun Anggaran 2013,Sewa Bandwidth Internet Mahkamah Agung RI Tahun Anggaran 2013,2177010000,PT Mora Telematika Indonesia,01.973.886.3-0070,2297493000,2012-12-10,Badan Urusan Administrasi,"","",2013-01-07,APBN,0,Jasa Lainnya,1073011,2300000000,1767011,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2757114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2826114,Review Masterplan Jalan KA Pulau Sulawesi (LELANG TIDAK MENGIKAT),PANITIA PENGADAAN JASA KONSULTANSI SATKER KANTOR PUSAT DJKA TA.2013 ,1944261000,PT. Adizha Marathon,02.225.831.3-0190,1996654000,2012-12-27,KANTOR PUSAT DITJEN PEREKERETAAPIAN,"","",2013-04-12,APBN,0,Jasa Konsultansi,293114,2000000000,314114,14748,Jakarta Pusat (Kota),DKI Jakarta
14,579014,17100014,LPSE Provinsi Jawa Barat,Agency Kabupaten Subang,15384014,Belanja Modal Pengadaan Alat Peraga Edukasi/APE Dalam,Pokja Barang Penyelenggaraan Pendidikan Anak Usia Dini Disdik 2012,441749000,CV.TRI F. FAMILY,02.242.459.2-4390,462895125,2012-12-03,Dinas Pendidikan Kabupaten Subang,"","",2012-12-19,APBD,2012,Pengadaan Barang,880014,473550000,17072014,14765,Bandung (Kota),Jawa Barat
12,497001,1891012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1865012,OP Rutin DR. Kalampangan 1500 Ha,P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,278435000,CV. MITRA GUNA UTAMA,02.014.819.3-7110,295000000,2012-12-07,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,295000000,173012,14873,Palangka Raya (Kota),Kalimantan Tengah
136,5136,67136,LPSE Kementerian Luar Negeri,Kementerian Luar Negeri,59136,Pengadaan Jasa Professional Conference Organizer (PCO) dalam rangka Penyelenggaraan Senior Officials' Meeting (SOM) I Asia Pasific Economic Cooperation (APEC) Ditjen ASPASAF Tahun Anggaran 2013,Pengadaan Jasa PCO SOM/APEC Ditjen Aspasaf TA 2013,34560972270,PT PACTOCONVEX NIAGATAMA,01.345.131.5-0620,34647823045,2012-12-20,Direktorat Jenderal Asia Pasifik dan Afrika,"","",2013-01-16,APBN,0,Jasa Lainnya,11136,40390652000,224136,14748,Jakarta Pusat (Kota),DKI Jakarta
109,7109,1438109,LPSE Kementerian Energi dan Sumber Daya Mineral,Pusat Pendidikan dan Pelatihan Mineral dan Batubara,1180109,Pengadaan Jasa Satuan Pengamanan (SATPAM) ,Panitia Pusat Pendidikan dan Pelatihan Mineral dan Batubara Tahun 2012,949861800,PT. Masadenta,01.240.855.5-4240,1055854000,2012-12-14,Pusat Pendidikan dan Pelatihan Mineral dan Batubara,"","",2013-01-03,APBN,0,Jasa Lainnya,7109,1056000000,312109,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2461114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2543114,Subsidi Pengoperasian Angkutan Laut Perintis Pangkalan Teluk Bayur kode trayek R-3 (Pelelangan Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA ANGKUTAN LAUT PERINTIS SUMBAR,5424472993,PT.PELAYARAN ARMADA BANDAR BANGUN PERSADA,01.892.093.4-0440,5535080345,2012-12-11,KESYAHBANDARAN DAN OTORITAS PELABUHAN TELUK BAYUR,"","",2013-02-02,APBN,0,Jasa Lainnya,298114,5535080345,10114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2460114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2540114,Subsidi Pengoperasian Angkutan Laut Perintis Pangkalan Teluk Bayur kode trayek R-2 (Pelelangan Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA ANGKUTAN LAUT PERINTIS SUMBAR,5417092435,pt. tritunggal mitra samudera,02.589.974.1-0440,5535059695,2012-12-11,KESYAHBANDARAN DAN OTORITAS PELABUHAN TELUK BAYUR,"","",2013-02-02,APBN,0,Jasa Lainnya,298114,5535059695,11114,14748,Jakarta Pusat (Kota),DKI Jakarta
252,27999,1132252,LPSE Kementerian Hukum dan HAM RI,KANWIL JAWA TIMUR,1156252,Pengadaan Bahan Makanan untuk Narapidana dan Tahanan pada Lembaga Pemasyarakatan Klas IIB Jombang Tahun Anggaran 2013,Pengadaan Bahan Makanan Napi/Tahanan pada Lapas Klas IIA Jombang TA. 2013,994932384,CV. TRI TUNGGAL JAYA,31.628.732.5-6190,1012879000,2012-12-12,Lembaga Pemasyarakatan Klas IIB Jombang,"","",2012-12-31,APBN,0,Pengadaan Barang,194252,1013240000,1193252,14752,Jakarta Selatan (Kota),DKI Jakarta
429,1429,25429,LPSE Universitas Negeri Gorontalo,Universitas Negeri Gorontalo,21429,Pekerjaan Pengadaan Jasa Kebersihan (Cleaning Service) Tahun Anggaran 2013,Unit Layanan Pengadaan,2378428000,cv.timur jaya utama,01.665.038.4-8221,3000000000,2012-12-24,Universitas Negeri Gorontalo,"","",2013-01-24,APBN,2013,Jasa Lainnya,1429,3000000000,10429,15052,Gorontalo (Kota),Gorontalo
252,40999,1123252,LPSE Kementerian Hukum dan HAM RI,KANWIL NUSA TENGGARA TIMUR,1146252,PENGADAAN BAHAN MAKANAN NARAPIDANA/TAHANAN LEMBAGA PEMASYARAKATAN KLAS IIB ATAMBUA,Panitia Pengadaan Barang/Jasa TA 2013 pada LP Klas IIB Atambua,945903200,CV. GAJAH,01.414.962.9-9250,955257844,2012-12-12,LEMBAGA PEMASYARAKATAN KLAS IIB ATAMBUA,"","",2013-01-14,APBN,2013,Pengadaan Barang,704252,955570000,1125252,14752,Jakarta Selatan (Kota),DKI Jakarta
47,5047,4534047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4037047,Pengadaan Outsourcing Tenaga Pengamanan (Security) Di RSCM Tahun 2013,Unit Layanan Pengadaan RSUPN Dr. Ciptomangunkusumo Jakarta,9074452000,Bregada Satria Prima,03.269.267.5-0270,9083145062,2012-12-14,RSUPN Dr. Cipto Mangunkusumo Jakarta,"","",2013-01-15,BLU,2013,Jasa Lainnya,109047,11441024151,8084047,14748,Jakarta Pusat (Kota),DKI Jakarta
11,539011,7555011,LPSE Kementerian Keuangan,Kementerian Sekretariat Negara ,7000011,"Pemeliharaan Mekanikal dan Elektrikal Gedung, Halaman dan Taman RJA BPK, MA dan MKRI Kemayoran dan Flat Wing Slipi","Pemeliharaan ME Gedung,Halaman,Taman RJA MA,BPK,MKRI,Kemayoran,Flat Wing Slipi",1654990000,PT. TEKUN KARYA DINAMIKA,01.311.658.7-0270,1831623000,2012-12-19,Kementerian Sekretariat Negara,"","",2013-01-14,APBN,2013,Jasa Lainnya,121011,2489759000,12662011,14748,Jakarta Pusat (Kota),DKI Jakarta
11,538011,7568011,LPSE Kementerian Keuangan,Sekretariat Wakil Presiden,6919011,Perawatan Lampu Penerangan,Perawatan Lampu Penerangan,786258000,PT. Getra Abadi Mandiri,01.398.196.4-0310,945857000,2012-12-20,Sekretariat Wakil Presiden RI,"","",2013-02-01,APBN,2013,Jasa Lainnya,193011,1118770000,4205011,14748,Jakarta Pusat (Kota),DKI Jakarta
104,1104,315104,LPSE Kota Surakarta,ULP Pemerintah Kota Surakarta,267104,PENGADAAN JASA KEAMANAN KANTOR,POKJA Pengadaan Lain-Penyediaan Jasa Keamanan Bag. Umum 2013,330744000,PT. SAMURAI SERVICE SOLUTION,02.782.411.9-5320,330935000,2012-12-22,Bagian Umum Sekretariat Daerah,"","",2013-01-22,APBD,2013,Jasa Lainnya,16104,340175000,392104,14798,Surakarta (Kota),Jawa Tengah
114,3999,2475114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2558114,Subsidi Pengoperasian Angkutan Laut Perintis Pangkalan Ternate Kode Trayek R-49 (KM.KIERAHA III) Tahun Anggaran 2013,PANITIA PENGADAAN BARANG/JASA SUBSIDI P. ANG.LAUT PERINTIS PANGK.TERNATE TA 2013,4450101749,PT. AKSAR SAPUTRA LINES,02.099.549.4-9420,4546498000,2012-12-15,KANTOR KESYAHBADARAN DAN OTORITAS PELABUHAN KELAS II TERNATE,"","",2013-01-11,APBN,2013,Jasa Lainnya,230114,4546498000,1501114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2735114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2590114,Subsidi Pengoperasian Angkutan Laut Perintis Pangkalan Ternate Kode Trayek R-51 (KM.KIERAHA I) Tahun Anggaran 2013(Pelelangan Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA SUBSIDI P. ANG.LAUT PERINTIS PANGK.TERNATE TA 2013,4546269671,PT. AKSAR SAPUTRA LINES,02.099.549.4-9420,4608166000,2012-12-26,KANTOR KESYAHBADARAN DAN OTORITAS PELABUHAN KELAS II TERNATE,"","",2013-01-21,APBN,2013,Jasa Lainnya,230114,4608166000,1501114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2742114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2591114,Subsidi Pengoperasian Angkutan Laut Perintis Pangkalan Ternate Kode Trayek R-52 Tahun Anggaran 2013(Pelelangan Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA SUBSIDI P. ANG.LAUT PERINTIS PANGK.TERNATE TA 2013,4707447343,PT. AKSAR SAPUTRA LINES,02.099.549.4-9420,4792250000,2012-12-26,KANTOR KESYAHBADARAN DAN OTORITAS PELABUHAN KELAS II TERNATE,"","",2013-01-21,APBN,2013,Jasa Lainnya,230114,4792250000,1501114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2500114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2588114,Subsidi Pengoperasian Angkutan Laut Perintis Pangkalan Ternate Kode Trayek R-50(KM.KIERAHA II) Tahun Anggaran 2013(Pelelangan Tidak Mengikat),PANITIA PENGADAAN BARANG/JASA SUBSIDI P. ANG.LAUT PERINTIS PANGK.TERNATE TA 2013,4262554643,PT MITRA ANDALAS SUKSES,03.222.952.8-0440,4302718000,2012-12-15,KANTOR KESYAHBADARAN DAN OTORITAS PELABUHAN KELAS II TERNATE,"","",2013-01-11,APBN,2013,Jasa Lainnya,230114,4302718000,1752114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,5999,2658114,LPSE Kementerian Perhubungan,Ditjen Perkeretaapian,2746114,Pembangunan Jembatan BH.777 Antara Luwung-Sindanglaut. Paket : JB.13-03 (Tidak Mengikat),PANITIA PENGADAAN BARJAS KONSTRUKSI SATKER PEMB. J. GANDA CIREBON KROYA TA 2013,18120559000,Pt. Telatenika Jaya,01.445.872.3-4260,18190437000,2012-12-23,PENGEMBANGAN JALUR GANDA CIREBON-KROYA,"","",2013-02-19,APBN,2013,Pekerjaan Konstruksi,397114,18190437000,178114,14748,Jakarta Pusat (Kota),DKI Jakarta
120,2120,268120,LPSE Kabupaten Lombok Tengah,ULP Kabupaten Lombok Tengah,252120,Pematangan dan Pengerasan Jalan Akses Pasar Penujak,Panitia Pengadaan Barang/Jasa pada Diperindag Kab. Loteng Th. 2012,383825000,BRILIAN INTINUSA,02.627.350.8-9150,440000000,2012-12-08,Dinas Perindustrian dan Perdagangan Kab. Lombok Tengah,"","",2012-12-18,APBD,2012,Pekerjaan Konstruksi,7120,441000000,258120,14980,Lombok Tengah (Kab.),Nusa Tenggara Barat
47,5047,4552047,LPSE Kementerian Kesehatan,DIREKTORAT JENDERAL BINA UPAYA KESEHATAN ,4075047,Pengadaan Bahan Makanan Kering Triwulan I Tahun 2013 RSAB Harapan Kita,POKJA PENGADAAN BARANG ULP RSAB HARAPAN KITA JAKARTA,199545500,harapan indah,02.745.385.1-0350,211662578,2012-12-17,Rumah Sakit Anak dan Bunda Harapan Kita Jakarta,"","",2013-01-14,APBN,2013,Pengadaan Barang,122047,551736000,2671047,14748,Jakarta Pusat (Kota),DKI Jakarta
12,497001,1889012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1863012,"Pengadaan Bahan Makan/Minum Lanjut Usia PSTW Sinta Rangkang untuk 100 orang selama 1 (satu) tahun, 365 (tiga ratus enam puluh lima) Hari Kalender Tahun 2013",P2BJ Pekerjaan Non Fisik Di Lingkungan Dinas Sosial TA 2012,1088500000,CV. EKA KARYA,01.124.625.3-7110,1095000000,2012-12-07,Dinas Sosial Provinsi Kalimantan Tengah,"","",2012-12-31,APBD,2013,Pengadaan Barang,13012,1095000000,1667012,14873,Palangka Raya (Kota),Kalimantan Tengah
121,1121,281121,LPSE Provinsi Lampung,ULP Provinsi Lampung,315121,Jasa Asuransi Barang Milik Daerah Tahun 2012,PANITIA PBJ SEKRETARIAT DAERAH PROVINSI LAMPUNG,704997264,PT ASURANSI UMUM BUMIPUTERAMUDA 1967,01.309.882.7-0620,800000000,2012-12-07,Biro Perlengkapan & Aset Daerah Setda Provinsi Lampung,"","",2012-12-18,APBD,2012,Jasa Lainnya,69121,800000000,181121,14744,Bandar Lampung (Kota),Lampung
121,1121,282121,LPSE Provinsi Lampung,ULP Provinsi Lampung,314121,Jasa Asuransi Kendaraan Tahun 2012,PANITIA PBJ SEKRETARIAT DAERAH PROVINSI LAMPUNG,439621560,PT ASURANSI UMUM BUMIPUTERAMUDA 1967,01.309.882.7-0620,500000000,2012-12-07,Biro Perlengkapan & Aset Daerah Setda Provinsi Lampung,"","",2012-12-18,APBD,2012,Jasa Lainnya,69121,500000000,181121,14744,Bandar Lampung (Kota),Lampung
11,539011,7500011,LPSE Kementerian Keuangan,Kementerian Sekretariat Negara ,6845011,"Pemeliharaan Kebersihan Gedung Kantor Sekretariat Negara RI Jalan Veteran III No.2 (Eks. KTLN), dan Gedung Krida Bhakti Jalan Veteran No.12-12a, Jakarta Pusat","Pemeliharaan Kebersihan Gd. Kemensetneg (Eks. KTLN), & Gd. Krida Bhakti ",453240000,CV. RESIK KARYA UTAMA,02.408.787.6-0240,501732000,2012-12-15,Kementerian Sekretariat Negara,"","",2013-01-14,APBN,2013,Jasa Lainnya,121011,501732000,9022011,14748,Jakarta Pusat (Kota),DKI Jakarta
12,497001,2107012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2063012,SID Pengendalian Banjir di Kalampangan dan Bereng Bengkel Kota Palangka Raya,P2BJ Jasa Konsultansi Lingkungan Bid. SDA Dinas PU TA 2013,443955000,CV. ENGGANG PRATAMA CONSULINDO,01.700.139.7-7110,450000000,2012-12-28,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-02-26,APBD,2013,Jasa Konsultansi,12012,450000000,2024012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2109012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2065012,Penyusunan Sistem Informasi Daerah Irigasi di Kalimantan Tengah,P2BJ Jasa Konsultansi Lingkungan Bid. SDA Dinas PU TA 2013,395829000,PT. ANDAL CENDANAKA,01.489.452.1-7110,400000000,2012-12-28,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-02-26,APBD,2013,Jasa Konsultansi,12012,400000000,1093012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2111012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2067012,SID Daerah Pengairan di Kudangan Kec. Delang Kabupaten Lamandau,P2BJ Jasa Konsultansi Lingkungan Bid. SDA Dinas PU TA 2013,441623000,PT. CIPTAJASA GITA PRATAMA,01.547.039.6-7110,450000000,2012-12-28,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-02-26,APBD,2013,Jasa Konsultansi,12012,450000000,1157012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2110012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2066012,Studi kelayakan PLTMH Desa Muwun Kec. Tanah Siang Kab. Murung Raya,P2BJ Jasa Konsultansi Lingkungan Bid. SDA Dinas PU TA 2013,444506000,CITRA MULTI CONSULTANT,01.576.343.6-7110,450000000,2012-12-28,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-02-26,APBD,2013,Jasa Konsultansi,12012,450000000,1094012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2106012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,2062012,Penyusunan Naskah Akademis dan Rancangan Peraturan Daerah Bidang Sumber Daya Air,P2BJ Jasa Konsultansi Lingkungan Bid. SDA Dinas PU TA 2013,99249000,CITRA MULTI CONSULTANT,01.576.343.6-7110,100000000,2012-12-28,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-05,APBD,2013,Jasa Konsultansi,12012,100000000,1094012,14873,Palangka Raya (Kota),Kalimantan Tengah
12,497001,2097012,LPSE Provinsi Kalimantan Tengah,LPSE Kalimantan Tengah,1965012,"Normalisasi Sungai Seranggas, Lampuyang Kabupaten Kotawaringin Timur",P2BJ Lingkungan Bid. SDA Dinas PU TA 2013,1325190000,CV. AGAPE KARYA,01.576.239.6-7110,1395000000,2012-12-27,Dinas Pekerjaan Umum Prov Kalteng,"","",2013-03-08,APBD,2013,Pekerjaan Konstruksi,12012,1395000000,709012,14873,Palangka Raya (Kota),Kalimantan Tengah
11,528011,7450011,LPSE Kementerian Keuangan,LPSE Kementerian Keuangan Jawa Timur,6934011,Pengadaan Jasa Kebersihan gedung dan Halaman (Cleaning Service) Kannwil DJP Jawa Timur III tahun anggaran 2013,Pengadaan Jasa Kebersihan Gedung dan Halaman (Cleaning Service),453501723,PT. FIYANSA MULYA,03.200.435.0-6430,501250000,2012-12-12,Kantor Wilayah DJP Jawa Timur III,"","",2013-01-02,APBN,2013,Jasa Lainnya,131011,960360000,12088011,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2654114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2577114,Pekerjaan Jasa Angkutan Laut Perintis Trayek R-36 Pangkalan Ambon (Pelelangan tidak mengikat),PANITIA PENG. JASA ANGKUTAN LAUT PERINTIS PANGKALAN AMBON R-35 DAN R-36,9125042000,PT. Pelayaran Dharma Indah,01.528.125.6-9410,9125042000,2012-12-22,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KELAS I AMBON,"","",2013-01-16,APBN,2013,Jasa Lainnya,155114,9150000000,26114,14748,Jakarta Pusat (Kota),DKI Jakarta
114,3999,2487114,LPSE Kementerian Perhubungan,Ditjen Phb Laut,2572114,Pengadaan Pekerjan Jasa Angkutan Laut Perintis R-35 Pangkalan Ambon ,PANITIA PENG. JASA ANGKUTAN LAUT PERINTIS PANGKALAN AMBON R-35 DAN R-36,4335252055,PT LAUTAN KUMALA,01.300.054.2-0440,4489839000,2012-12-14,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN KELAS I AMBON,"","",2013-01-06,APBN,2013,Jasa Lainnya,155114,4508500000,8114,14748,Jakarta Pusat (Kota),DKI Jakarta
